Date,MD,Home,Away,FTR,HomeG,AwayG,HmOd,DrOd,AwOd,Season,hHome,hAway,hScre,hRnd
2025-04-07 13:00:00,30,Kasimpasa,Besiktas JK,0,-1,-1,3.6,3.5,2.0,2024-2025,Besiktas JK,Kasimpasa,1-3,11
2025-04-07 13:00:00,30,Goztepe,Gazisehir Gaziantep,0,-1,-1,1.7,3.8,4.75,2024-2025,Gazisehir Gaziantep,Goztepe,2-1,11
2025-04-06 12:00:00,30,Fenerbahce,Trabzonspor,1,4,1,1.38,4.75,7.5,2024-2025,Trabzonspor,Fenerbahce,2-3,11
2025-04-06 09:00:00,30,Hatayspor,Eyupspor,2,0,1,3.2,3.3,2.2,2024-2025,Eyupspor,Hatayspor,2-0,11
2025-04-06 06:30:00,30,Alanyaspor,Bodrumspor,2,0,1,2.2,3.2,3.4,2024-2025,Bodrumspor,Alanyaspor,0-0,11
2025-04-05 12:00:00,30,Antalyaspor,Samsunspor,1,2,1,2.7,3.1,2.7,2024-2025,Samsunspor,Antalyaspor,2-0,11
2025-04-05 09:00:00,30,Istanbul Basaksehir,Konyaspor,1,1,0,1.8,3.5,4.33,2024-2025,Konyaspor,Istanbul Basaksehir,3-2,11
2025-04-05 06:30:00,30,Caykur Rizespor,Sivasspor,0,1,1,1.73,4.0,4.2,2024-2025,Sivasspor,Caykur Rizespor,2-1,11
2025-04-04 13:00:00,30,Adana Demirspor,Kayserispor,2,0,2,7.0,4.5,1.42,2024-2025,Kayserispor,Adana Demirspor,0-0,11
2025-03-31 13:00:00,29,Eyupspor,Istanbul Basaksehir,2,1,3,2.63,3.2,2.55,2024-2025,Istanbul Basaksehir,Eyupspor,1-1,10
2025-03-29 13:30:00,29,Besiktas JK,Galatasaray,1,2,1,3.0,3.5,2.15,2024-2025,Galatasaray,Besiktas JK,2-1,10
2025-03-29 09:00:00,29,Samsunspor,Kasimpasa,2,0,2,1.9,3.6,3.7,2024-2025,Kasimpasa,Samsunspor,1-4,10
2025-03-29 09:00:00,29,Trabzonspor,Goztepe,0,1,1,2.05,3.4,3.3,2024-2025,Goztepe,Trabzonspor,2-1,10
2025-03-29 06:30:00,29,Sivasspor,Adana Demirspor,1,5,1,1.48,4.5,5.25,2024-2025,Adana Demirspor,Sivasspor,2-4,10
2025-03-28 13:30:00,29,Bodrumspor,Fenerbahce,2,2,4,5.25,3.9,1.53,2024-2025,Fenerbahce,Bodrumspor,2-0,10
2025-03-28 13:30:00,29,Konyaspor,Gazisehir Gaziantep,1,1,0,2.1,3.25,3.3,2024-2025,Gazisehir Gaziantep,Konyaspor,3-1,10
2025-03-28 09:00:00,29,Kayserispor,Hatayspor,1,5,0,1.62,3.8,4.75,2024-2025,Hatayspor,Kayserispor,0-1,10
2025-03-28 09:00:00,29,Antalyaspor,Alanyaspor,1,2,1,2.4,3.3,2.75,2024-2025,Alanyaspor,Antalyaspor,1-2,10
2025-03-16 13:30:00,28,Fenerbahce,Samsunspor,0,0,0,1.38,4.75,7.0,2024-2025,Samsunspor,Fenerbahce,2-2,9
2025-03-16 09:00:00,28,Hatayspor,Sivasspor,1,3,2,2.35,3.3,2.9,2024-2025,Sivasspor,Hatayspor,3-2,9
2025-03-16 09:00:00,28,Goztepe,Eyupspor,0,1,1,1.7,3.6,4.5,2024-2025,Eyupspor,Goztepe,1-0,9
2025-03-16 06:30:00,28,Caykur Rizespor,Bodrumspor,2,0,2,2.0,3.0,4.0,2024-2025,Bodrumspor,Caykur Rizespor,0-1,9
2025-03-15 13:30:00,28,Istanbul Basaksehir,Trabzonspor,2,0,3,2.25,3.1,3.2,2024-2025,Trabzonspor,Istanbul Basaksehir,1-0,9
2025-03-15 13:30:00,28,Konyaspor,Besiktas JK,1,1,0,3.0,3.3,2.3,2024-2025,Besiktas JK,Konyaspor,2-0,9
2025-03-15 09:00:00,28,Kasimpasa,Alanyaspor,1,2,1,2.05,3.5,3.3,2024-2025,Alanyaspor,Kasimpasa,1-2,9
2025-03-15 06:30:00,28,Gazisehir Gaziantep,Kayserispor,1,1,0,2.2,3.1,3.5,2024-2025,Kayserispor,Gazisehir Gaziantep,2-2,9
2025-03-14 13:30:00,28,Galatasaray,Antalyaspor,1,4,0,1.25,6.0,9.0,2024-2025,Antalyaspor,Galatasaray,0-3,9
2025-03-10 13:30:00,27,Besiktas JK,Gazisehir Gaziantep,2,1,2,1.48,4.5,5.5,2024-2025,Gazisehir Gaziantep,Besiktas JK,1-1,8
2025-03-09 13:30:00,27,Alanyaspor,Galatasaray,2,1,2,4.75,4.2,1.62,2024-2025,Galatasaray,Alanyaspor,1-0,8
2025-03-09 09:00:00,27,Eyupspor,Konyaspor,1,2,1,2.1,3.25,3.6,2024-2025,Konyaspor,Eyupspor,2-1,8
2025-03-09 09:00:00,27,Samsunspor,Adana Demirspor,1,3,2,1.25,5.75,9.5,2024-2025,Adana Demirspor,Samsunspor,1-3,8
2025-03-09 06:30:00,27,Sivasspor,Goztepe,1,3,1,3.7,3.3,2.0,2024-2025,Goztepe,Sivasspor,3-2,8
2025-03-08 13:30:00,27,Trabzonspor,Hatayspor,2,1,2,1.38,5.0,7.0,2024-2025,Hatayspor,Trabzonspor,1-1,8
2025-03-08 09:00:00,27,Antalyaspor,Caykur Rizespor,1,2,1,2.8,3.0,2.7,2024-2025,Caykur Rizespor,Antalyaspor,2-1,8
2025-03-08 06:30:00,27,Kayserispor,Istanbul Basaksehir,1,3,1,2.8,3.3,2.45,2024-2025,Istanbul Basaksehir,Kayserispor,1-1,8
2025-03-07 13:30:00,27,Bodrumspor,Kasimpasa,1,1,0,2.2,3.4,3.2,2024-2025,Kasimpasa,Bodrumspor,0-0,8
2025-03-03 13:30:00,26,Istanbul Basaksehir,Sivasspor,1,1,0,1.65,4.0,4.75,2024-2025,Sivasspor,Istanbul Basaksehir,1-2,7
2025-03-03 13:30:00,26,Goztepe,Samsunspor,0,2,2,2.0,3.4,3.75,2024-2025,Samsunspor,Goztepe,4-3,7
2025-03-03 09:00:00,26,Konyaspor,Trabzonspor,1,1,0,2.63,3.3,2.63,2024-2025,Trabzonspor,Konyaspor,3-2,7
2025-03-03 09:00:00,26,Gazisehir Gaziantep,Eyupspor,1,3,1,2.35,3.4,2.9,2024-2025,Eyupspor,Gazisehir Gaziantep,3-2,7
2025-03-02 13:30:00,26,Fenerbahce,Antalyaspor,1,3,0,1.29,6.0,8.5,2024-2025,Antalyaspor,Fenerbahce,0-2,7
2025-03-02 09:00:00,26,Kasimpasa,Galatasaray,0,3,3,4.75,4.5,1.57,2024-2025,Galatasaray,Kasimpasa,3-3,7
2025-03-02 06:30:00,26,Caykur Rizespor,Alanyaspor,1,3,1,1.83,3.4,4.5,2024-2025,Alanyaspor,Caykur Rizespor,1-0,7
2025-03-01 13:30:00,26,Besiktas JK,Kayserispor,1,2,0,1.44,4.75,6.25,2024-2025,Kayserispor,Besiktas JK,0-3,7
2025-03-01 09:00:00,26,Adana Demirspor,Bodrumspor,0,0,0,4.33,3.75,1.75,2024-2025,Bodrumspor,Adana Demirspor,3-1,7
2025-02-24 13:00:00,25,Galatasaray,Fenerbahce,0,0,0,2.25,3.4,3.0,2024-2025,Fenerbahce,Galatasaray,1-3,6
2025-02-23 12:00:00,25,Trabzonspor,Gazisehir Gaziantep,1,3,2,1.62,4.33,4.5,2024-2025,Gazisehir Gaziantep,Trabzonspor,0-0,6
2025-02-23 09:00:00,25,Alanyaspor,Adana Demirspor,1,3,2,1.33,5.5,8.0,2024-2025,Adana Demirspor,Alanyaspor,0-2,6
2025-02-23 06:30:00,25,Kayserispor,Goztepe,1,1,0,3.25,3.25,2.25,2024-2025,Goztepe,Kayserispor,3-0,6
2025-02-22 12:00:00,25,Samsunspor,Caykur Rizespor,2,2,3,2.0,3.4,3.75,2024-2025,Caykur Rizespor,Samsunspor,0-1,6
2025-02-22 09:00:00,25,Antalyaspor,Kasimpasa,1,2,1,2.35,3.5,2.88,2024-2025,Kasimpasa,Antalyaspor,0-0,6
2025-02-22 06:30:00,25,Sivasspor,Konyaspor,0,1,1,2.7,3.1,2.7,2024-2025,Konyaspor,Sivasspor,0-0,6
2025-02-21 13:00:00,25,Eyupspor,Besiktas JK,2,1,3,3.3,3.6,2.05,2024-2025,Besiktas JK,Eyupspor,2-1,6
2025-02-21 13:00:00,25,Bodrumspor,Hatayspor,1,1,0,1.75,3.6,4.75,2024-2025,Hatayspor,Bodrumspor,0-1,6
2025-02-17 13:00:00,24,Caykur Rizespor,Galatasaray,2,1,2,4.5,4.33,1.62,2024-2025,Galatasaray,Caykur Rizespor,5-0,5
2025-02-16 12:00:00,24,Fenerbahce,Kasimpasa,1,3,1,1.22,6.5,9.5,2024-2025,Kasimpasa,Fenerbahce,0-2,5
2025-02-16 09:00:00,24,Eyupspor,Kayserispor,0,1,1,1.67,3.7,5.0,2024-2025,Kayserispor,Eyupspor,2-2,5
2025-02-16 09:00:00,24,Konyaspor,Samsunspor,2,0,1,2.55,3.2,2.7,2024-2025,Samsunspor,Konyaspor,0-1,5
2025-02-16 06:30:00,24,Hatayspor,Alanyaspor,1,1,0,2.75,3.5,2.4,2024-2025,Alanyaspor,Hatayspor,0-0,5
2025-02-15 12:00:00,24,Besiktas JK,Trabzonspor,1,2,1,1.8,3.6,4.33,2024-2025,Trabzonspor,Besiktas JK,1-1,5
2025-02-15 09:00:00,24,Istanbul Basaksehir,Bodrumspor,2,0,1,1.7,3.6,5.0,2024-2025,Bodrumspor,Istanbul Basaksehir,0-1,5
2025-02-15 06:30:00,24,Gazisehir Gaziantep,Sivasspor,1,2,1,2.0,3.5,3.5,2024-2025,Sivasspor,Gazisehir Gaziantep,3-2,5
2025-02-14 13:00:00,24,Adana Demirspor,Antalyaspor,0,1,1,4.0,3.6,1.85,2024-2025,Antalyaspor,Adana Demirspor,2-1,5
2025-02-10 13:00:00,23,Trabzonspor,Eyupspor,1,1,0,2.0,3.25,3.5,2024-2025,Eyupspor,Trabzonspor,0-0,4
2025-02-10 13:00:00,23,Bodrumspor,Goztepe,0,0,0,2.7,3.25,2.4,2024-2025,Goztepe,Bodrumspor,2-0,4
2025-02-09 12:00:00,23,Galatasaray,Adana Demirspor,0,-1,-1,1.08,9.0,23.0,2024-2025,Adana Demirspor,Galatasaray,1-5,4
2025-02-09 12:00:00,23,Antalyaspor,Istanbul Basaksehir,0,0,0,2.63,3.5,2.35,2024-2025,Istanbul Basaksehir,Antalyaspor,5-2,4
2025-02-09 09:00:00,23,Alanyaspor,Fenerbahce,2,0,2,5.75,4.33,1.45,2024-2025,Fenerbahce,Alanyaspor,3-0,4
2025-02-09 06:35:00,23,Kasimpasa,Caykur Rizespor,1,3,2,1.85,3.6,3.6,2024-2025,Caykur Rizespor,Kasimpasa,0-1,4
2025-02-08 12:00:00,23,Sivasspor,Besiktas JK,2,0,2,4.1,3.75,1.8,2024-2025,Besiktas JK,Sivasspor,2-0,4
2025-02-08 09:00:00,23,Kayserispor,Konyaspor,1,3,2,2.63,3.4,2.6,2024-2025,Konyaspor,Kayserispor,0-0,4
2025-02-07 13:00:00,23,Samsunspor,Hatayspor,1,2,0,1.5,4.33,5.75,2024-2025,Hatayspor,Samsunspor,0-3,4
2025-02-03 13:00:00,22,Gazisehir Gaziantep,Galatasaray,2,0,1,7.5,4.5,1.36,2024-2025,Galatasaray,Gazisehir Gaziantep,3-1,3
2025-02-02 12:00:00,22,Fenerbahce,Caykur Rizespor,1,3,2,1.33,4.75,8.0,2024-2025,Caykur Rizespor,Fenerbahce,0-5,3
2025-02-02 09:00:00,22,Goztepe,Alanyaspor,2,0,1,1.8,3.4,4.0,2024-2025,Alanyaspor,Goztepe,1-1,3
2025-02-02 06:30:00,22,Adana Demirspor,Kasimpasa,2,3,5,3.8,3.75,1.8,2024-2025,Kasimpasa,Adana Demirspor,2-2,3
2025-02-01 12:00:00,22,Istanbul Basaksehir,Samsunspor,1,4,0,2.15,3.3,3.2,2024-2025,Samsunspor,Istanbul Basaksehir,2-0,3
2025-02-01 09:00:00,22,Kayserispor,Trabzonspor,0,0,0,3.4,3.5,1.95,2024-2025,Trabzonspor,Kayserispor,2-2,3
2025-02-01 06:30:00,22,Hatayspor,Antalyaspor,2,2,3,2.15,3.25,3.1,2024-2025,Antalyaspor,Hatayspor,3-2,3
2025-01-31 13:00:00,22,Konyaspor,Bodrumspor,1,3,1,2.1,3.2,3.3,2024-2025,Bodrumspor,Konyaspor,3-1,3
2025-01-31 13:00:00,22,Eyupspor,Sivasspor,1,1,0,1.75,3.5,4.2,2024-2025,Sivasspor,Eyupspor,0-1,3
2025-01-27 13:00:00,21,Kasimpasa,Hatayspor,1,5,4,1.7,4.0,4.5,2024-2025,Hatayspor,Kasimpasa,1-1,2
2025-01-26 12:00:00,21,Fenerbahce,Goztepe,1,3,2,1.4,5.0,7.0,2024-2025,Goztepe,Fenerbahce,2-2,2
2025-01-26 09:00:00,21,Bodrumspor,Eyupspor,2,0,1,2.7,3.25,2.63,2024-2025,Eyupspor,Bodrumspor,4-1,2
2025-01-26 09:00:00,21,Antalyaspor,Besiktas JK,0,1,1,3.75,3.6,1.95,2024-2025,Besiktas JK,Antalyaspor,4-2,2
2025-01-26 06:30:00,21,Caykur Rizespor,Adana Demirspor,1,3,2,1.33,5.0,9.0,2024-2025,Adana Demirspor,Caykur Rizespor,1-2,2
2025-01-25 12:00:00,21,Galatasaray,Konyaspor,1,1,0,1.2,7.5,10.0,2024-2025,Konyaspor,Galatasaray,1-2,2
2025-01-25 09:00:00,21,Alanyaspor,Istanbul Basaksehir,1,5,4,2.45,3.3,2.9,2024-2025,Istanbul Basaksehir,Alanyaspor,4-2,2
2025-01-25 06:30:00,21,Sivasspor,Kayserispor,1,5,2,2.15,3.5,3.2,2024-2025,Kayserispor,Sivasspor,1-2,2
2025-01-24 13:00:00,21,Samsunspor,Gazisehir Gaziantep,1,2,1,1.65,4.0,4.75,2024-2025,Gazisehir Gaziantep,Samsunspor,0-1,2
2025-01-20 13:00:00,20,Trabzonspor,Sivasspor,1,4,0,1.48,4.5,5.5,2024-2025,Sivasspor,Trabzonspor,0-0,1
2025-01-19 12:00:00,20,Adana Demirspor,Fenerbahce,2,0,4,13.0,7.5,1.17,2024-2025,Fenerbahce,Adana Demirspor,1-0,1
2025-01-19 12:00:00,20,Eyupspor,Alanyaspor,1,3,0,2.1,3.25,3.4,2024-2025,Alanyaspor,Eyupspor,1-1,1
2025-01-19 09:00:00,20,Konyaspor,Kasimpasa,0,3,3,2.15,3.4,3.1,2024-2025,Kasimpasa,Konyaspor,2-3,1
2025-01-19 06:30:00,20,Goztepe,Antalyaspor,1,1,0,1.57,3.8,5.25,2024-2025,Antalyaspor,Goztepe,0-0,1
2025-01-18 12:00:00,20,Besiktas JK,Samsunspor,0,0,0,1.95,3.5,3.5,2024-2025,Samsunspor,Besiktas JK,0-2,1
2025-01-18 09:00:00,20,Gazisehir Gaziantep,Bodrumspor,0,0,0,2.05,3.2,3.5,2024-2025,Bodrumspor,Gazisehir Gaziantep,0-1,1
2025-01-18 06:30:00,20,Istanbul Basaksehir,Caykur Rizespor,1,2,0,2.15,3.4,3.1,2024-2025,Caykur Rizespor,Istanbul Basaksehir,1-1,1
2025-01-17 13:00:00,20,Hatayspor,Galatasaray,0,1,1,7.5,5.5,1.3,2024-2025,Galatasaray,Hatayspor,2-1,1
2025-01-13 13:00:00,19,Konyaspor,Fenerbahce,2,2,3,5.5,4.0,1.5,2024-2025,Konyaspor,Fenerbahce,0-0,35
2025-01-13 13:00:00,19,Goztepe,Kasimpasa,1,5,0,2.0,3.4,3.3,2024-2025,Goztepe,Kasimpasa,2-3,28
2025-01-12 12:00:00,19,Istanbul Basaksehir,Galatasaray,2,1,2,4.75,4.0,1.6,2024-2025,Galatasaray,Istanbul Basaksehir,2-0,25
2025-01-12 12:00:00,19,Gazisehir Gaziantep,Adana Demirspor,1,1,0,1.5,4.33,5.0,2024-2025,Adana Demirspor,Gazisehir Gaziantep,1-6,36
2025-01-12 09:00:00,19,Trabzonspor,Antalyaspor,1,5,0,1.62,4.0,4.5,2024-2025,Antalyaspor,Trabzonspor,1-1,20
2025-01-12 06:30:00,19,Sivasspor,Alanyaspor,0,1,1,2.6,3.3,2.5,2024-2025,Sivasspor,Alanyaspor,1-2,29
2025-01-11 12:00:00,19,Besiktas JK,Bodrumspor,1,2,1,1.5,4.2,5.25,2024-2025,-,-,-,-
2025-01-11 09:00:00,19,Hatayspor,Caykur Rizespor,2,1,2,2.63,3.4,2.38,2024-2025,Hatayspor,Caykur Rizespor,2-0,38
2025-01-11 06:30:00,19,Kayserispor,Samsunspor,2,0,1,3.1,3.3,2.15,2024-2025,Samsunspor,Kayserispor,2-0,22
2025-01-05 12:00:00,18,Fenerbahce,Hatayspor,1,2,1,1.11,8.0,19.0,2024-2025,Hatayspor,Fenerbahce,0-2,28
2025-01-05 09:00:00,18,Bodrumspor,Kayserispor,0,1,1,2.1,3.2,3.4,2024-2025,-,-,-,-
2025-01-05 06:30:00,18,Kasimpasa,Gazisehir Gaziantep,0,2,2,1.75,3.75,4.0,2024-2025,Gazisehir Gaziantep,Kasimpasa,2-0,33
2025-01-04 13:00:00,18,Samsunspor,Trabzonspor,1,2,1,1.9,3.6,3.6,2024-2025,Samsunspor,Trabzonspor,3-1,35
2025-01-04 12:00:00,18,Galatasaray,Goztepe,1,2,1,1.3,5.5,7.5,2024-2025,Goztepe,Galatasaray,2-3,26
2025-01-04 09:00:00,18,Antalyaspor,Eyupspor,2,1,4,2.45,3.4,2.6,2024-2025,-,-,-,-
2025-01-04 06:30:00,18,Adana Demirspor,Istanbul Basaksehir,2,0,1,4.1,3.75,1.7,2024-2025,Adana Demirspor,Istanbul Basaksehir,2-6,38
2025-01-03 13:00:00,18,Caykur Rizespor,Besiktas JK,0,1,1,2.5,3.4,2.5,2024-2025,Besiktas JK,Caykur Rizespor,3-2,35
2025-01-03 13:00:00,18,Alanyaspor,Konyaspor,1,2,1,1.95,3.25,3.8,2024-2025,Konyaspor,Alanyaspor,0-2,33
2024-12-23 13:00:00,17,Istanbul Basaksehir,Kasimpasa,0,2,2,2.0,3.4,3.4,2024-2025,Istanbul Basaksehir,Kasimpasa,4-1,35
2024-12-23 13:00:00,17,Hatayspor,Adana Demirspor,2,1,3,1.6,4.0,4.5,2024-2025,Adana Demirspor,Hatayspor,0-1,23
2024-12-22 12:00:00,17,Trabzonspor,Bodrumspor,1,1,0,1.62,3.7,5.5,2024-2025,-,-,-,-
2024-12-22 09:00:00,17,Kayserispor,Galatasaray,2,1,5,7.0,5.0,1.38,2024-2025,Galatasaray,Kayserispor,2-1,20
2024-12-22 09:00:00,17,Goztepe,Caykur Rizespor,1,3,0,2.1,3.4,3.4,2024-2025,Goztepe,Caykur Rizespor,1-7,35
2024-12-22 06:30:00,17,Gazisehir Gaziantep,Antalyaspor,1,2,0,2.05,3.4,3.5,2024-2025,Antalyaspor,Gazisehir Gaziantep,1-0,28
2024-12-21 12:00:00,17,Besiktas JK,Alanyaspor,0,1,1,1.62,4.0,5.0,2024-2025,Alanyaspor,Besiktas JK,1-1,36
2024-12-21 09:00:00,17,Sivasspor,Samsunspor,0,0,0,3.6,3.4,2.05,2024-2025,Samsunspor,Sivasspor,2-0,20
2024-12-20 13:00:00,17,Eyupspor,Fenerbahce,0,1,1,5.25,4.33,1.55,2024-2025,-,-,-,-
2024-12-16 14:00:00,16,Galatasaray,Trabzonspor,1,4,3,1.25,6.5,9.0,2024-2025,Trabzonspor,Galatasaray,1-5,21
2024-12-16 12:00:00,16,Adana Demirspor,Besiktas JK,1,2,1,7.5,5.0,1.36,2024-2025,Besiktas JK,Adana Demirspor,0-0,22
2024-12-15 12:00:00,16,Fenerbahce,Istanbul Basaksehir,1,3,1,1.33,6.0,7.0,2024-2025,Istanbul Basaksehir,Fenerbahce,0-1,22
2024-12-15 09:00:00,16,Antalyaspor,Kayserispor,1,2,0,2.05,3.5,3.4,2024-2025,Kayserispor,Antalyaspor,1-1,23
2024-12-15 06:30:00,16,Hatayspor,Goztepe,0,1,1,2.88,3.4,2.38,2024-2025,Hatayspor,Goztepe,2-1,25
2024-12-14 12:00:00,16,Alanyaspor,Gazisehir Gaziantep,1,3,0,2.05,3.5,3.5,2024-2025,Gazisehir Gaziantep,Alanyaspor,0-3,31
2024-12-14 09:00:00,16,Caykur Rizespor,Konyaspor,0,1,1,2.38,3.4,2.88,2024-2025,Caykur Rizespor,Konyaspor,0-0,24
2024-12-13 13:00:00,16,Kasimpasa,Eyupspor,1,2,0,2.15,3.6,3.2,2024-2025,-,-,-,-
2024-12-13 13:00:00,16,Bodrumspor,Sivasspor,1,2,0,2.2,3.4,3.2,2024-2025,-,-,-,-
2024-12-09 13:00:00,15,Gazisehir Gaziantep,Caykur Rizespor,1,1,0,2.25,3.4,2.9,2024-2025,Caykur Rizespor,Gazisehir Gaziantep,3-1,30
2024-12-08 12:00:00,15,Istanbul Basaksehir,Hatayspor,1,3,0,1.73,3.6,4.0,2024-2025,Hatayspor,Istanbul Basaksehir,1-2,34
2024-12-08 09:00:00,15,Sivasspor,Galatasaray,2,2,3,6.5,5.5,1.36,2024-2025,Galatasaray,Sivasspor,6-1,35
2024-12-08 09:00:00,15,Kayserispor,Alanyaspor,1,2,0,2.3,3.3,3.0,2024-2025,Alanyaspor,Kayserispor,1-0,30
2024-12-08 06:30:00,15,Eyupspor,Samsunspor,1,3,0,2.6,3.3,2.6,2024-2025,-,-,-,-
2024-12-07 12:00:00,15,Besiktas JK,Fenerbahce,1,1,0,3.5,3.5,1.9,2024-2025,Fenerbahce,Besiktas JK,2-1,34
2024-12-07 09:00:00,15,Goztepe,Adana Demirspor,1,3,1,1.33,5.0,8.5,2024-2025,Adana Demirspor,Goztepe,7-0,38
2024-12-07 06:30:00,15,Konyaspor,Antalyaspor,0,1,1,2.0,3.3,3.7,2024-2025,Konyaspor,Antalyaspor,1-1,21
2024-12-06 13:00:00,15,Trabzonspor,Kasimpasa,0,2,2,2.1,3.4,3.4,2024-2025,Trabzonspor,Kasimpasa,2-3,23
2024-12-02 13:00:00,14,Fenerbahce,Gazisehir Gaziantep,1,3,1,1.2,7.0,10.0,2024-2025,Gazisehir Gaziantep,Fenerbahce,0-1,20
2024-12-02 13:00:00,14,Hatayspor,Besiktas JK,0,1,1,4.33,3.6,1.8,2024-2025,Besiktas JK,Hatayspor,2-2,37
2024-12-01 12:00:00,14,Galatasaray,Eyupspor,0,2,2,1.3,5.5,8.0,2024-2025,-,-,-,-
2024-12-01 09:00:00,14,Caykur Rizespor,Kayserispor,1,3,0,1.8,3.6,4.2,2024-2025,Caykur Rizespor,Kayserispor,3-0,28
2024-11-30 12:00:00,14,Istanbul Basaksehir,Goztepe,1,4,1,2.25,3.3,3.1,2024-2025,Istanbul Basaksehir,Goztepe,1-2,23
2024-11-30 12:00:00,14,Alanyaspor,Trabzonspor,1,2,1,2.5,3.25,2.75,2024-2025,Alanyaspor,Trabzonspor,3-1,28
2024-11-30 09:00:00,14,Adana Demirspor,Konyaspor,2,0,1,3.5,3.4,2.05,2024-2025,Konyaspor,Adana Demirspor,2-2,29
2024-11-30 06:30:00,14,Samsunspor,Bodrumspor,1,4,0,1.7,3.5,5.0,2024-2025,-,-,-,-
2024-11-29 13:00:00,14,Antalyaspor,Sivasspor,1,2,1,2.0,3.4,3.6,2024-2025,Antalyaspor,Sivasspor,2-1,22
2024-11-25 13:00:00,13,Trabzonspor,Adana Demirspor,1,5,0,1.38,5.0,7.0,2024-2025,Trabzonspor,Adana Demirspor,1-0,27
2024-11-24 12:00:00,13,Besiktas JK,Goztepe,2,2,4,1.53,4.2,5.75,2024-2025,Goztepe,Besiktas JK,0-2,37
2024-11-24 09:00:00,13,Samsunspor,Alanyaspor,0,1,1,1.7,3.6,4.75,2024-2025,Samsunspor,Alanyaspor,1-1,37
2024-11-24 09:00:00,13,Konyaspor,Hatayspor,0,1,1,1.83,3.4,4.33,2024-2025,Konyaspor,Hatayspor,2-0,27
2024-11-24 06:40:00,13,Sivasspor,Kasimpasa,0,0,0,2.63,3.3,2.55,2024-2025,Kasimpasa,Sivasspor,0-0,28
2024-11-23 12:00:00,13,Bodrumspor,Galatasaray,2,0,1,6.5,4.33,1.45,2024-2025,-,-,-,-
2024-11-23 09:00:00,13,Kayserispor,Fenerbahce,2,2,6,6.25,4.33,1.44,2024-2025,Fenerbahce,Kayserispor,3-0,36
2024-11-23 09:00:00,13,Gazisehir Gaziantep,Istanbul Basaksehir,1,3,0,2.63,3.3,2.55,2024-2025,Gazisehir Gaziantep,Istanbul Basaksehir,0-2,27
2024-11-23 06:30:00,13,Eyupspor,Caykur Rizespor,2,1,2,1.91,3.4,3.7,2024-2025,-,-,-,-
2024-11-10 12:00:00,12,Fenerbahce,Sivasspor,1,4,0,1.2,7.0,11.0,2024-2025,Sivasspor,Fenerbahce,2-2,33
2024-11-10 12:00:00,12,Istanbul Basaksehir,Besiktas JK,0,0,0,3.1,3.3,2.3,2024-2025,Istanbul Basaksehir,Besiktas JK,1-1,31
2024-11-10 09:00:00,12,Galatasaray,Samsunspor,1,3,2,1.44,5.0,6.25,2024-2025,Samsunspor,Galatasaray,0-2,24
2024-11-10 06:30:00,12,Goztepe,Konyaspor,1,2,0,2.0,3.3,3.75,2024-2025,Konyaspor,Goztepe,3-0,31
2024-11-09 12:00:00,12,Caykur Rizespor,Trabzonspor,1,3,1,2.7,3.4,2.5,2024-2025,Caykur Rizespor,Trabzonspor,1-0,22
2024-11-09 12:00:00,12,Adana Demirspor,Eyupspor,2,0,1,3.6,3.5,2.0,2024-2025,-,-,-,-
2024-11-09 09:00:00,12,Hatayspor,Gazisehir Gaziantep,1,3,1,2.3,3.3,3.1,2024-2025,Gazisehir Gaziantep,Hatayspor,1-1,35
2024-11-09 06:30:00,12,Antalyaspor,Bodrumspor,1,3,2,2.45,3.0,3.2,2024-2025,-,-,-,-
2024-11-08 13:00:00,12,Kasimpasa,Kayserispor,2,1,2,1.67,4.0,4.75,2024-2025,Kayserispor,Kasimpasa,0-2,31
2024-11-04 13:00:00,11,Samsunspor,Antalyaspor,1,2,0,1.65,3.7,5.0,2024-2025,Samsunspor,Antalyaspor,2-0,25
2024-11-03 12:00:00,11,Trabzonspor,Fenerbahce,2,2,3,4.1,4.0,1.75,2024-2025,Trabzonspor,Fenerbahce,2-3,30
2024-11-03 09:00:00,11,Eyupspor,Hatayspor,1,2,0,1.75,3.7,4.5,2024-2025,-,-,-,-
2024-11-03 09:00:00,11,Bodrumspor,Alanyaspor,0,0,0,2.45,3.0,3.1,2024-2025,-,-,-,-
2024-11-03 06:30:00,11,Konyaspor,Istanbul Basaksehir,1,3,2,2.5,3.2,2.75,2024-2025,Konyaspor,Istanbul Basaksehir,2-3,23
2024-11-02 12:00:00,11,Besiktas JK,Kasimpasa,2,1,3,1.57,4.33,4.75,2024-2025,Kasimpasa,Besiktas JK,2-1,38
2024-11-02 09:00:00,11,Kayserispor,Adana Demirspor,0,0,0,1.5,4.33,5.25,2024-2025,Adana Demirspor,Kayserispor,0-0,32
2024-11-02 06:30:00,11,Sivasspor,Caykur Rizespor,1,2,1,2.35,3.25,2.9,2024-2025,Sivasspor,Caykur Rizespor,1-0,25
2024-11-01 13:00:00,11,Gazisehir Gaziantep,Goztepe,1,2,1,2.5,3.2,2.75,2024-2025,Gazisehir Gaziantep,Goztepe,1-1,34
2024-10-28 13:00:00,10,Galatasaray,Besiktas JK,1,2,1,1.75,4.0,4.1,2024-2025,Besiktas JK,Galatasaray,0-1,28
2024-10-28 10:00:00,10,Istanbul Basaksehir,Eyupspor,0,1,1,2.05,3.5,3.5,2024-2025,-,-,-,-
