Date,MD,Home,Away,FTR,HomeG,AwayG,HmOd,DrOd,AwOd,Season,hHome,hAway,hScre,hRnd,Date_Only
2020-12-13 10:00:00,11,Bologna,AS Roma,2,1,5,3.6,3.75,1.9,2020-2021,AS Roma,Bologna,2-3,23,2020-12-13
2020-12-13 10:00:00,11,Napoli,Sampdoria,1,2,1,1.44,4.33,7.0,2020-2021,Sampdoria,Napoli,2-4,22,2020-12-13
2020-12-13 07:45:00,11,Cagliari,Inter,2,1,3,8.5,5.5,1.3,2020-2021,Inter Milan,Cagliari,1-1,21,2020-12-13
2020-12-12 15:45:00,11,Lazio,Hellas Verona,2,1,2,1.6,4.2,5.0,2020-2021,Verona,Lazio,1-5,36,2020-12-12
2020-12-12 13:00:00,11,Torino,Udinese,2,2,3,2.75,3.3,2.5,2020-2021,Torino,Udinese,1-0,27,2020-12-12
2020-12-12 10:00:00,11,Crotone,Spezia,1,4,1,2.45,3.4,2.75,2020-2021,-,-,-,-,2020-12-12
2020-12-11 15:45:00,11,Sassuolo,Benevento,1,1,0,1.61,4.5,4.5,2020-2021,Sassuolo,Benevento,2-2,32,2020-12-11
2021-01-20 10:00:00,10,Udinese,Atalanta,0,1,1,4.5,3.75,1.73,2020-2021,Udinese,Atalanta,2-3,28,2021-01-20
2020-12-07 15:45:00,10,Fiorentina,Genoa,0,1,1,1.65,4.0,4.75,2020-2021,Fiorentina,Genoa,0-0,21,2020-12-07
2020-12-06 15:45:00,10,Sampdoria,AC Milan,2,1,2,4.5,3.75,1.72,2020-2021,Sampdoria,AC Milan,1-4,37,2020-12-06
2020-12-06 13:00:00,10,Crotone,Napoli,2,0,4,7.5,5.0,1.36,2020-2021,Napoli,Crotone,2-1,38,2020-12-06
2020-12-06 10:00:00,10,AS Roma,Sassuolo,0,0,0,1.61,4.2,4.75,2020-2021,Sassuolo,AS Roma,4-2,22,2020-12-06
2020-12-06 10:00:00,10,Parma,Benevento,0,0,0,1.95,3.6,3.6,2020-2021,-,-,-,-,2020-12-06
2020-12-06 07:30:00,10,Hellas Verona,Cagliari,0,1,1,2.45,3.4,2.75,2020-2021,Verona,Cagliari,2-1,25,2020-12-06
2020-12-05 15:45:00,10,Inter,Bologna,1,3,1,1.4,5.0,7.0,2020-2021,Inter Milan,Bologna,1-2,30,2020-12-05
2020-12-05 13:00:00,10,Juventus,Torino,1,2,1,1.33,5.5,8.5,2020-2021,Juventus,Torino,4-1,30,2020-12-05
2020-12-05 10:00:00,10,Spezia,Lazio,2,1,2,5.5,4.2,1.55,2020-2021,-,-,-,-,2020-12-05
2020-11-30 15:45:00,9,Genoa,Parma,2,1,2,2.45,3.3,2.87,2020-2021,Genoa,Parma,1-4,27,2020-11-30
2020-11-30 13:30:00,9,Torino,Sampdoria,0,2,2,2.5,3.4,2.7,2020-2021,Torino,Sampdoria,1-3,23,2020-11-30
2020-11-29 15:45:00,9,Napoli,AS Roma,1,4,0,2.15,3.6,3.1,2020-2021,Napoli,AS Roma,2-1,30,2020-11-29
2020-11-29 13:00:00,9,Cagliari,Spezia,0,2,2,1.9,3.6,3.75,2020-2021,-,-,-,-,2020-11-29
2020-11-29 10:00:00,9,AC Milan,Fiorentina,1,2,0,1.57,4.0,5.5,2020-2021,Fiorentina,AC Milan,1-1,25,2020-11-29
2020-11-29 10:00:00,9,Bologna,Crotone,1,1,0,1.75,3.75,4.33,2020-2021,Crotone,Bologna,1-0,31,2020-11-29
2020-11-29 07:30:00,9,Lazio,Udinese,2,1,3,1.66,4.0,4.75,2020-2021,Udinese,Lazio,0-0,33,2020-11-29
2020-11-28 15:45:00,9,Atalanta,Hellas Verona,2,0,2,1.25,6.0,10.0,2020-2021,Verona,Atalanta,1-1,34,2020-11-28
2020-11-28 13:00:00,9,Benevento,Juventus,0,1,1,7.5,5.0,1.36,2020-2021,Benevento,Juventus,2-4,31,2020-11-28
2020-11-28 10:00:00,9,Sassuolo,Inter,2,0,3,5.5,4.0,1.57,2020-2021,Inter Milan,Sassuolo,3-3,27,2020-11-28
2020-11-22 15:45:00,8,Napoli,AC Milan,2,1,3,2.2,3.5,3.1,2020-2021,Napoli,AC Milan,2-2,32,2020-11-22
2020-11-22 13:00:00,8,Udinese,Genoa,1,1,0,2.0,3.75,3.4,2020-2021,Udinese,Genoa,2-2,30,2020-11-22
2020-11-22 10:00:00,8,AS Roma,Parma,1,3,0,1.53,4.5,5.25,2020-2021,AS Roma,Parma,2-1,31,2020-11-22
2020-11-22 10:00:00,8,Hellas Verona,Sassuolo,2,0,2,2.62,3.75,2.37,2020-2021,Sassuolo,Verona,3-3,28,2020-11-22
2020-11-22 10:00:00,8,Inter,Torino,1,4,2,1.36,5.5,6.5,2020-2021,Inter Milan,Torino,3-1,32,2020-11-22
2020-11-22 10:00:00,8,Sampdoria,Bologna,2,1,2,2.4,3.5,2.75,2020-2021,Sampdoria,Bologna,1-2,28,2020-11-22
2020-11-22 07:30:00,8,Fiorentina,Benevento,2,0,1,1.57,4.33,5.0,2020-2021,Fiorentina,Benevento,1-0,28,2020-11-22
2020-11-21 15:45:00,8,Juventus,Cagliari,1,2,0,1.33,5.5,7.5,2020-2021,Cagliari,Juventus,2-0,37,2020-11-21
2020-11-21 13:00:00,8,Spezia,Atalanta,0,0,0,5.75,5.0,1.44,2020-2021,-,-,-,-,2020-11-21
2020-11-21 10:00:00,8,Crotone,Lazio,2,0,2,4.33,4.2,1.66,2020-2021,Crotone,Lazio,2-2,37,2020-11-21
2020-11-08 15:45:00,7,AC Milan,Hellas Verona,0,2,2,1.5,4.5,6.0,2020-2021,AC Milan,Verona,1-1,22,2020-11-08
2020-11-08 13:00:00,7,Bologna,Napoli,2,0,1,4.75,4.2,1.61,2020-2021,Bologna,Napoli,1-1,33,2020-11-08
2020-11-08 10:00:00,7,Atalanta,Inter,0,1,1,2.75,3.5,2.3,2020-2021,Atalanta,Inter Milan,0-2,38,2020-11-08
2020-11-08 10:00:00,7,Genoa,AS Roma,2,1,3,5.75,4.2,1.53,2020-2021,Genoa,AS Roma,1-3,20,2020-11-08
2020-11-08 10:00:00,7,Torino,Crotone,0,0,0,2.15,3.4,3.25,2020-2021,Torino,Crotone,4-1,27,2020-11-08
2020-11-08 07:30:00,7,Lazio,Juventus,0,1,1,3.5,3.75,1.95,2020-2021,Juventus,Lazio,2-1,34,2020-11-08
2020-11-07 15:45:00,7,Parma,Fiorentina,0,0,0,3.6,3.5,2.0,2020-2021,Parma,Fiorentina,1-2,30,2020-11-07
2020-11-07 13:00:00,7,Benevento,Spezia,2,0,3,2.05,3.5,3.4,2020-2021,-,-,-,-,2020-11-07
2020-11-07 10:00:00,7,Cagliari,Sampdoria,1,2,0,2.87,3.6,2.37,2020-2021,Sampdoria,Cagliari,3-0,33,2020-11-07
2020-11-06 15:45:00,7,Sassuolo,Udinese,0,0,0,1.72,4.0,4.5,2020-2021,Sassuolo,Udinese,0-1,38,2020-11-06
2020-11-02 15:45:00,6,Hellas Verona,Benevento,1,3,1,1.72,3.6,4.75,2020-2021,Benevento,Verona,3-0,27,2020-11-02
2020-11-01 15:45:00,6,Sampdoria,Genoa,0,1,1,1.9,3.6,3.75,2020-2021,Sampdoria,Genoa,1-2,35,2020-11-01
2020-11-01 13:00:00,6,AS Roma,Fiorentina,1,2,0,1.72,3.75,4.5,2020-2021,AS Roma,Fiorentina,2-1,36,2020-11-01
2020-11-01 13:00:00,6,Napoli,Sassuolo,2,0,2,1.5,4.33,6.0,2020-2021,Napoli,Sassuolo,2-0,36,2020-11-01
2020-11-01 10:00:00,6,Spezia,Juventus,2,1,4,8.0,5.0,1.36,2020-2021,-,-,-,-,2020-11-01
2020-11-01 10:00:00,6,Torino,Lazio,2,3,4,3.8,3.8,1.83,2020-2021,Torino,Lazio,1-2,29,2020-11-01
2020-11-01 07:30:00,6,Udinese,AC Milan,2,1,2,4.33,3.75,1.75,2020-2021,AC Milan,Udinese,3-2,20,2020-11-01
2020-10-31 16:45:00,6,Bologna,Cagliari,1,3,2,2.1,3.5,3.25,2020-2021,Bologna,Cagliari,1-1,29,2020-10-31
2020-10-31 13:00:00,6,Inter,Parma,0,2,2,1.28,5.75,9.0,2020-2021,Parma,Inter Milan,1-2,28,2020-10-31
2020-10-31 10:00:00,6,Crotone,Atalanta,2,1,2,6.5,4.75,1.44,2020-2021,Crotone,Atalanta,1-1,24,2020-10-31
2020-10-26 15:45:00,5,AC Milan,AS Roma,0,3,3,2.3,3.5,2.87,2020-2021,AC Milan,AS Roma,2-0,28,2020-10-26
2020-10-25 15:45:00,5,Juventus,Hellas Verona,0,1,1,1.44,4.5,6.5,2020-2021,Verona,Juventus,2-1,23,2020-10-25
2020-10-25 13:00:00,5,Fiorentina,Udinese,1,3,2,1.72,3.6,4.75,2020-2021,Udinese,Fiorentina,0-0,26,2020-10-25
2020-10-25 10:00:00,5,Benevento,Napoli,2,1,2,9.0,5.5,1.28,2020-2021,Benevento,Napoli,0-2,23,2020-10-25
2020-10-25 10:00:00,5,Parma,Spezia,0,2,2,2.2,3.25,3.25,2020-2021,-,-,-,-,2020-10-25
2020-10-25 07:30:00,5,Cagliari,Crotone,1,4,2,1.8,3.6,4.33,2020-2021,Crotone,Cagliari,1-1,22,2020-10-25
2020-10-24 14:45:00,5,Lazio,Bologna,1,2,1,1.72,4.0,4.2,2020-2021,Lazio,Bologna,2-0,26,2020-10-24
2020-10-24 11:59:00,5,Genoa,Inter,2,0,2,8.0,5.0,1.36,2020-2021,Genoa,Inter Milan,0-3,36,2020-10-24
2020-10-24 09:00:00,5,Atalanta,Sampdoria,2,1,3,1.28,6.0,8.0,2020-2021,Atalanta,Sampdoria,2-0,31,2020-10-24
2020-10-23 14:45:00,5,Sassuolo,Torino,0,3,3,1.83,3.75,4.0,2020-2021,Sassuolo,Torino,2-1,20,2020-10-23
2020-10-19 14:45:00,4,Hellas Verona,Genoa,0,0,0,2.05,3.4,3.6,2020-2021,Genoa,Verona,3-0,38,2020-10-19
2020-10-18 14:45:00,4,AS Roma,Benevento,1,5,2,1.28,5.5,9.5,2020-2021,AS Roma,Benevento,5-2,24,2020-10-18
2020-10-18 11:59:00,4,Udinese,Parma,1,3,2,2.4,3.3,2.9,2020-2021,Parma,Udinese,2-0,21,2020-10-18
2020-10-18 09:00:00,4,Spezia,Fiorentina,0,2,2,4.75,4.0,1.66,2020-2021,-,-,-,-,2020-10-18
2020-10-18 09:00:00,4,Torino,Cagliari,2,2,3,2.4,3.3,2.9,2020-2021,Cagliari,Torino,4-2,28,2020-10-18
2020-10-18 06:30:00,4,Bologna,Sassuolo,2,3,4,2.7,3.4,2.5,2020-2021,Bologna,Sassuolo,1-2,31,2020-10-18
2020-10-17 14:45:00,4,Crotone,Juventus,0,1,1,9.5,5.5,1.28,2020-2021,Crotone,Juventus,1-1,33,2020-10-17
2020-10-17 11:59:00,4,Inter,AC Milan,2,1,2,2.0,3.5,3.6,2020-2021,Inter Milan,AC Milan,4-2,23,2020-10-17
2020-10-17 11:59:00,4,Sampdoria,Lazio,1,3,0,4.2,3.8,1.7,2020-2021,Lazio,Sampdoria,5-1,20,2020-10-17
2020-10-17 09:00:00,4,Napoli,Atalanta,1,4,1,2.4,3.6,2.7,2020-2021,Atalanta,Napoli,2-0,29,2020-10-17
2021-04-07 12:45:00,3,Juventus,Napoli,1,2,1,1.8,3.6,4.33,2020-2021,Napoli,Juventus,2-1,21,2021-04-07
2020-11-04 11:59:00,3,Genoa,Torino,2,1,2,2.7,3.2,2.62,2020-2021,Torino,Genoa,3-0,33,2020-11-04
2020-10-04 11:59:00,3,AC Milan,Spezia,1,3,0,1.22,6.5,12.0,2020-2021,-,-,-,-,2020-10-04
2020-10-04 09:00:00,3,Benevento,Bologna,1,1,0,2.87,3.2,2.45,2020-2021,Bologna,Benevento,3-0,21,2020-10-04
2020-10-04 09:00:00,3,Lazio,Inter,0,1,1,2.7,3.5,2.45,2020-2021,Lazio,Inter Milan,2-1,24,2020-10-04
2020-10-04 09:00:00,3,Parma,Hellas Verona,1,1,0,2.3,3.2,3.1,2020-2021,Verona,Parma,3-2,29,2020-10-04
2020-10-04 06:30:00,3,Atalanta,Cagliari,1,5,2,1.33,5.5,8.0,2020-2021,Cagliari,Atalanta,0-1,30,2020-10-04
2020-10-03 14:45:00,3,Udinese,AS Roma,2,0,1,4.5,3.6,1.75,2020-2021,AS Roma,Udinese,0-2,29,2020-10-03
2020-10-03 09:00:00,3,Sassuolo,Crotone,1,4,1,1.5,4.5,5.75,2020-2021,Crotone,Sassuolo,4-1,35,2020-10-03
2020-10-02 14:45:00,3,Fiorentina,Sampdoria,2,1,2,1.66,3.6,5.5,2020-2021,Sampdoria,Fiorentina,1-5,24,2020-10-02
2020-09-28 14:45:00,2,Bologna,Parma,1,4,1,2.2,3.4,3.2,2020-2021,Parma,Bologna,2-2,32,2020-09-28
2020-09-27 14:45:00,2,AS Roma,Juventus,0,2,2,3.2,3.4,2.2,2020-2021,Juventus,AS Roma,1-3,38,2020-09-27
2020-09-27 11:59:00,2,Crotone,AC Milan,2,0,2,5.5,4.33,1.53,2020-2021,AC Milan,Crotone,1-0,20,2020-09-27
2020-09-27 11:59:00,2,Napoli,Genoa,1,6,0,1.28,5.5,10.0,2020-2021,Genoa,Napoli,1-2,31,2020-09-27
2020-09-27 09:00:00,2,Hellas Verona,Udinese,1,1,0,3.0,3.25,2.37,2020-2021,Udinese,Verona,0-0,24,2020-09-27
2020-09-27 06:30:00,2,Spezia,Sassuolo,2,1,4,3.0,3.4,2.3,2020-2021,-,-,-,-,2020-09-27
2020-09-26 14:45:00,2,Inter,Fiorentina,1,4,3,1.5,4.33,6.0,2020-2021,Inter Milan,Fiorentina,0-0,35,2020-09-26
2020-09-26 11:59:00,2,Cagliari,Lazio,2,0,2,3.8,3.6,1.9,2020-2021,Lazio,Cagliari,2-1,35,2020-09-26
2020-09-26 11:59:00,2,Sampdoria,Benevento,2,2,3,2.0,3.5,3.6,2020-2021,Benevento,Sampdoria,3-2,20,2020-09-26
2020-09-26 09:00:00,2,Torino,Atalanta,2,2,4,3.5,3.6,2.0,2020-2021,Torino,Atalanta,0-7,21,2020-09-26
2020-09-30 14:45:00,1,Lazio,Atalanta,2,1,4,2.25,3.6,2.9,2020-2021,Atalanta,Lazio,3-2,27,2020-09-30
2020-09-30 11:59:00,1,Benevento,Inter,2,2,5,8.5,4.75,1.36,2020-2021,Inter Milan,Benevento,2-0,26,2020-09-30
2020-09-30 11:59:00,1,Udinese,Spezia,2,0,2,1.8,3.6,4.33,2020-2021,-,-,-,-,2020-09-30
2020-09-21 14:45:00,1,AC Milan,Bologna,1,2,0,1.57,4.0,5.5,2020-2021,AC Milan,Bologna,5-1,34,2020-09-21
2020-09-20 14:45:00,1,Juventus,Sampdoria,1,3,0,1.25,6.0,10.0,2020-2021,Juventus,Sampdoria,2-0,36,2020-09-20
2020-09-20 11:59:00,1,Sassuolo,Cagliari,0,1,1,2.05,3.6,3.3,2020-2021,Cagliari,Sassuolo,1-1,34,2020-09-20
2020-09-20 09:00:00,1,Genoa,Crotone,1,4,1,1.9,3.6,3.75,2020-2021,Genoa,Crotone,1-0,32,2020-09-20
2020-09-20 06:30:00,1,Parma,Napoli,2,0,2,5.0,3.8,1.66,2020-2021,Parma,Napoli,2-1,35,2020-09-20
2020-09-19 14:45:00,1,Hellas Verona,AS Roma,1,3,0,3.25,3.5,2.1,2020-2021,AS Roma,Verona,2-1,33,2020-09-19
2020-09-19 11:59:00,1,Fiorentina,Torino,1,1,0,2.0,3.6,3.5,2020-2021,Fiorentina,Torino,2-0,34,2020-09-19
2020-08-02 14:45:00,38,Bologna,Torino,0,1,1,2.15,3.6,3.1,2019-2020,Torino,Bologna,1-0,19,2020-08-02
2020-08-02 14:45:00,38,Genoa,Hellas Verona,1,3,0,1.6,3.8,5.75,2019-2020,Verona,Genoa,2-1,19,2020-08-02
2020-08-02 14:45:00,38,Lecce,Parma,2,3,4,1.6,3.8,5.75,2019-2020,Parma,Lecce,2-0,19,2020-08-02
2020-08-02 14:45:00,38,Sassuolo,Udinese,2,0,1,2.1,3.6,3.25,2019-2020,Udinese,Sassuolo,3-0,19,2020-08-02
2020-08-02 11:59:00,38,Spal,Fiorentina,2,1,3,5.5,4.33,1.53,2019-2020,Fiorentina,Spal,1-0,19,2020-08-02
2020-08-01 14:45:00,38,AC Milan,Cagliari,1,3,0,1.36,4.75,8.0,2019-2020,Cagliari,AC Milan,0-2,19,2020-08-01
2020-08-01 14:45:00,38,Atalanta,Inter,2,0,2,2.2,3.6,3.0,2019-2020,Inter Milan,Atalanta,1-1,19,2020-08-01
2020-08-01 14:45:00,38,Juventus,AS Roma,2,1,3,1.9,3.8,3.6,2019-2020,AS Roma,Juventus,1-2,19,2020-08-01
2020-08-01 14:45:00,38,Napoli,Lazio,1,3,1,3.25,3.6,2.1,2019-2020,Lazio,Napoli,1-0,19,2020-08-01
2020-08-01 11:59:00,38,Brescia,Sampdoria,0,1,1,4.5,3.75,1.72,2019-2020,Sampdoria,Brescia,5-1,19,2020-08-01
2020-07-29 15:45:00,37,Cagliari,Juventus,1,2,0,7.0,4.33,1.44,2019-2020,Juventus,Cagliari,4-0,18,2020-07-29
2020-07-29 15:45:00,37,Fiorentina,Bologna,1,4,0,2.05,3.6,3.3,2019-2020,Bologna,Fiorentina,1-1,18,2020-07-29
2020-07-29 15:45:00,37,Torino,AS Roma,2,2,3,4.0,3.8,1.8,2019-2020,AS Roma,Torino,0-2,18,2020-07-29
2020-07-29 13:30:00,37,Hellas Verona,Spal,1,3,0,1.61,3.8,5.5,2019-2020,Spal,Verona,0-2,18,2020-07-29
2020-07-29 13:30:00,37,Lazio,Brescia,1,2,0,1.18,7.5,12.0,2019-2020,Brescia,Lazio,1-2,18,2020-07-29
2020-07-29 13:30:00,37,Sampdoria,AC Milan,2,1,4,4.0,3.8,1.8,2019-2020,AC Milan,Sampdoria,0-0,18,2020-07-29
2020-07-29 13:30:00,37,Sassuolo,Genoa,1,5,0,2.4,3.5,2.75,2019-2020,Genoa,Sassuolo,2-1,18,2020-07-29
2020-07-29 13:30:00,37,Udinese,Lecce,2,1,2,2.5,3.4,2.7,2019-2020,Lecce,Udinese,0-1,18,2020-07-29
2020-07-28 15:45:00,37,Inter,Napoli,1,2,0,2.05,3.8,3.3,2019-2020,Napoli,Inter Milan,1-3,18,2020-07-28
2020-07-28 13:30:00,37,Parma,Atalanta,2,1,2,8.0,5.5,1.28,2019-2020,Atalanta,Parma,5-0,18,2020-07-28
2020-07-26 15:45:00,36,Juventus,Sampdoria,1,2,0,1.25,6.0,11.0,2019-2020,Sampdoria,Juventus,1-2,17,2020-07-26
2020-07-26 13:30:00,36,AS Roma,Fiorentina,1,2,1,1.61,4.2,5.0,2019-2020,Fiorentina,AS Roma,1-4,17,2020-07-26
2020-07-26 13:30:00,36,Cagliari,Udinese,2,0,1,3.3,3.37,2.2,2019-2020,Udinese,Cagliari,2-1,17,2020-07-26
2020-07-26 13:30:00,36,Hellas Verona,Lazio,2,1,5,3.8,3.6,1.95,2019-2020,Lazio,Verona,0-0,17,2020-07-26
2020-07-26 13:30:00,36,Spal,Torino,0,1,1,5.25,4.0,1.61,2019-2020,Torino,Spal,1-2,17,2020-07-26
2020-07-26 11:15:00,36,Bologna,Lecce,1,3,2,2.05,3.7,3.4,2019-2020,Lecce,Bologna,2-3,17,2020-07-26
2020-07-25 15:45:00,36,Napoli,Sassuolo,1,2,0,1.53,4.5,5.5,2019-2020,Sassuolo,Napoli,1-2,17,2020-07-25
2020-07-25 13:30:00,36,Genoa,Inter,2,0,3,6.0,4.5,1.5,2019-2020,Inter Milan,Genoa,4-0,17,2020-07-25
2020-07-25 11:15:00,36,Brescia,Parma,2,1,2,2.87,3.6,2.3,2019-2020,Parma,Brescia,1-1,17,2020-07-25
2020-07-24 15:45:00,36,AC Milan,Atalanta,0,1,1,2.9,4.0,2.15,2019-2020,Atalanta,AC Milan,5-0,17,2020-07-24
2020-07-23 15:45:00,35,Lazio,Cagliari,1,2,1,1.44,4.33,7.0,2019-2020,Cagliari,Lazio,1-2,16,2020-07-23
2020-07-23 13:30:00,35,Udinese,Juventus,1,2,1,5.75,4.0,1.57,2019-2020,Juventus,Udinese,3-1,16,2020-07-23
2020-07-22 15:45:00,35,Inter,Fiorentina,0,0,0,1.53,4.0,6.0,2019-2020,Fiorentina,Inter Milan,1-1,16,2020-07-22
2020-07-22 15:45:00,35,Lecce,Brescia,1,3,1,1.85,4.0,3.6,2019-2020,Brescia,Lecce,3-0,16,2020-07-22
2020-07-22 15:45:00,35,Sampdoria,Genoa,2,1,2,2.37,3.25,3.0,2019-2020,Genoa,Sampdoria,0-1,16,2020-07-22
2020-07-22 15:45:00,35,Spal,AS Roma,2,1,6,7.0,4.75,1.4,2019-2020,AS Roma,Spal,3-1,16,2020-07-22
2020-07-22 15:45:00,35,Torino,Hellas Verona,0,1,1,2.37,3.25,3.0,2019-2020,Verona,Torino,3-3,16,2020-07-22
2020-07-22 13:30:00,35,Parma,Napoli,1,2,1,5.25,4.2,1.57,2019-2020,Napoli,Parma,1-2,16,2020-07-22
2020-07-21 15:45:00,35,Sassuolo,AC Milan,2,1,2,3.25,3.75,2.05,2019-2020,AC Milan,Sassuolo,0-0,16,2020-07-21
2020-07-21 13:30:00,35,Atalanta,Bologna,1,1,0,1.33,5.0,9.0,2019-2020,Bologna,Atalanta,2-1,16,2020-07-21
2020-07-20 15:45:00,34,Juventus,Lazio,1,2,1,1.8,3.8,4.0,2019-2020,Lazio,Juventus,3-1,15,2020-07-20
2020-07-19 15:45:00,34,AS Roma,Inter,0,2,2,2.75,3.6,2.37,2019-2020,Inter Milan,AS Roma,0-0,15,2020-07-19
2020-07-19 13:30:00,34,Brescia,Spal,1,2,1,2.4,3.4,2.8,2019-2020,Spal,Brescia,0-1,15,2020-07-19
2020-07-19 13:30:00,34,Fiorentina,Torino,1,2,0,1.9,3.6,3.75,2019-2020,Torino,Fiorentina,2-1,15,2020-07-19
2020-07-19 13:30:00,34,Genoa,Lecce,1,2,1,1.9,3.6,3.75,2019-2020,Lecce,Genoa,2-2,15,2020-07-19
2020-07-19 13:30:00,34,Napoli,Udinese,1,2,1,1.55,4.2,5.5,2019-2020,Udinese,Napoli,1-1,15,2020-07-19
2020-07-19 11:15:00,34,Parma,Sampdoria,2,2,3,2.75,3.1,2.62,2019-2020,Sampdoria,Parma,0-1,15,2020-07-19
2020-07-18 15:45:00,34,AC Milan,Bologna,1,5,1,1.57,4.2,5.25,2019-2020,Bologna,AC Milan,2-3,15,2020-07-18
2020-07-18 13:30:00,34,Cagliari,Sassuolo,0,1,1,2.75,3.5,2.4,2019-2020,Sassuolo,Cagliari,2-2,15,2020-07-18
2020-07-18 11:15:00,34,Hellas Verona,Atalanta,0,1,1,5.0,4.2,1.6,2019-2020,Atalanta,Verona,3-2,15,2020-07-18
2020-07-16 15:45:00,33,Spal,Inter,2,0,4,6.5,4.33,1.4,2019-2020,Inter Milan,Spal,2-1,14,2020-07-16
2020-07-16 13:30:00,33,Torino,Genoa,1,3,0,2.0,3.5,3.3,2019-2020,Genoa,Torino,0-1,14,2020-07-16
2020-07-15 15:45:00,33,AS Roma,Hellas Verona,1,2,1,1.5,4.1,5.5,2019-2020,Verona,AS Roma,1-3,14,2020-07-15
2020-07-15 15:45:00,33,Lecce,Fiorentina,2,1,3,3.4,3.6,1.9,2019-2020,Fiorentina,Lecce,0-1,14,2020-07-15
2020-07-15 15:45:00,33,Sassuolo,Juventus,0,3,3,5.0,3.9,1.57,2019-2020,Juventus,Sassuolo,2-2,14,2020-07-15
2020-07-15 15:45:00,33,Udinese,Lazio,0,0,0,4.33,3.75,1.66,2019-2020,Lazio,Udinese,3-0,14,2020-07-15
2020-07-15 13:30:00,33,AC Milan,Parma,1,3,1,1.44,4.1,6.5,2019-2020,Parma,AC Milan,0-1,14,2020-07-15
2020-07-15 13:30:00,33,Bologna,Napoli,0,1,1,3.5,3.5,1.9,2019-2020,Napoli,Bologna,1-2,14,2020-07-15
2020-07-15 13:30:00,33,Sampdoria,Cagliari,1,3,0,2.0,3.3,3.4,2019-2020,Cagliari,Sampdoria,4-3,14,2020-07-15
2020-07-14 15:45:00,33,Atalanta,Brescia,1,6,2,1.16,7.0,10.5,2019-2020,Brescia,Atalanta,0-3,14,2020-07-14
2020-07-13 15:45:00,32,Inter,Torino,1,3,1,1.4,5.0,6.5,2019-2020,Torino,Inter Milan,0-3,13,2020-07-13
2020-07-12 15:45:00,32,Napoli,AC Milan,0,2,2,1.95,3.5,3.75,2019-2020,AC Milan,Napoli,1-1,13,2020-07-12
2020-07-12 13:30:00,32,Cagliari,Lecce,0,0,0,1.65,4.0,4.75,2019-2020,Lecce,Cagliari,2-2,13,2020-07-12
2020-07-12 13:30:00,32,Fiorentina,Hellas Verona,0,1,1,2.0,3.3,3.75,2019-2020,Verona,Fiorentina,1-0,13,2020-07-12
2020-07-12 13:30:00,32,Parma,Bologna,0,2,2,2.6,3.2,2.75,2019-2020,Bologna,Parma,2-2,13,2020-07-12
2020-07-12 13:30:00,32,Udinese,Sampdoria,2,1,3,2.15,3.25,3.4,2019-2020,Sampdoria,Udinese,2-1,13,2020-07-12
2020-07-12 11:15:00,32,Genoa,Spal,1,2,0,1.9,3.5,3.9,2019-2020,Spal,Genoa,1-1,13,2020-07-12
2020-07-11 15:45:00,32,Juventus,Atalanta,0,2,2,2.05,3.5,3.4,2019-2020,Atalanta,Juventus,1-3,13,2020-07-11
2020-07-11 13:30:00,32,Brescia,AS Roma,2,0,3,6.5,4.5,1.45,2019-2020,AS Roma,Brescia,3-0,13,2020-07-11
2020-07-11 11:15:00,32,Lazio,Sassuolo,2,1,2,1.45,4.75,6.0,2019-2020,Sassuolo,Lazio,1-2,13,2020-07-11
2020-07-09 15:45:00,31,Hellas Verona,Inter,0,2,2,5.0,3.8,1.65,2019-2020,Inter Milan,Verona,2-1,12,2020-07-09
2020-07-09 13:30:00,31,Spal,Udinese,2,0,3,2.87,3.1,2.55,2019-2020,Udinese,Spal,0-0,12,2020-07-09
2020-07-08 15:45:00,31,AS Roma,Parma,1,2,1,1.45,4.5,7.0,2019-2020,Parma,AS Roma,2-0,12,2020-07-08
2020-07-08 15:45:00,31,Atalanta,Sampdoria,1,2,0,1.36,5.0,8.0,2019-2020,Sampdoria,Atalanta,0-0,12,2020-07-08
2020-07-08 15:45:00,31,Bologna,Sassuolo,2,1,2,2.3,3.6,2.9,2019-2020,Sassuolo,Bologna,3-1,12,2020-07-08
2020-07-08 15:45:00,31,Torino,Brescia,1,3,1,1.8,3.6,4.33,2019-2020,Brescia,Torino,0-4,12,2020-07-08
2020-07-08 13:30:00,31,Fiorentina,Cagliari,0,0,0,1.95,3.5,4.0,2019-2020,Cagliari,Fiorentina,5-2,12,2020-07-08
2020-07-08 13:30:00,31,Genoa,Napoli,2,1,2,5.25,4.0,1.61,2019-2020,Napoli,Genoa,0-0,12,2020-07-08
2020-07-07 15:45:00,31,AC Milan,Juventus,1,4,2,3.3,3.6,2.05,2019-2020,Juventus,AC Milan,1-0,12,2020-07-07
2020-07-07 13:30:00,31,Lecce,Lazio,1,2,1,10.0,5.0,1.3,2019-2020,Lazio,Lecce,4-2,12,2020-07-07
2020-07-05 15:45:00,30,Napoli,AS Roma,1,2,1,2.3,3.4,3.0,2019-2020,AS Roma,Napoli,2-1,11,2020-07-05
2020-07-05 13:30:00,30,Brescia,Hellas Verona,1,2,0,3.25,3.25,2.25,2019-2020,Verona,Brescia,2-1,11,2020-07-05
2020-07-05 13:30:00,30,Cagliari,Atalanta,2,0,1,4.5,3.75,1.72,2019-2020,Atalanta,Cagliari,0-2,11,2020-07-05
